team,team_id,season,jersey,name,position,height,academic_year,hometown,high_school,previous_school,url
Southern Conn. St.,658,2018-19,24,Amanda Pfohl,G,"5'8""",Senior,"Trumbull, Conn.",Trumbull,,https://scsuowls.com/sports/womens-basketball/roster/amanda-pfohl/5944
Southern Conn. St.,658,2018-19,25,Bridget Sharnick,F,"5'9""",Redshirt Junior,"Shelton, Conn.",St. Joseph's,Molloy,https://scsuowls.com/sports/womens-basketball/roster/bridget-sharnick/5946
Southern Conn. St.,658,2018-19,40,Allie Smith,F,"5'10""",Senior,"Danbury, Conn.",Danbury,,https://scsuowls.com/sports/womens-basketball/roster/allie-smith/5947
Southern Conn. St.,658,2018-19,44,Erin Ryder,F,"6'0""",Senior,"Congers, N.Y.",Clarkstown High School North,,https://scsuowls.com/sports/womens-basketball/roster/erin-ryder/5945
Southern Conn. St.,658,2018-19,,Amanda Fudge,G,"5'4""",Freshman,"Middletown, Conn.",Middletown,,https://scsuowls.com/sports/womens-basketball/roster/amanda-fudge/6172
Southern Conn. St.,658,2018-19,,Alexa Kellner,G,"6'1""",Freshman,"Stamford, Conn.",Stamford,UMass-Amherst,https://scsuowls.com/sports/womens-basketball/roster/alexa-kellner/6173
Southern Conn. St.,658,2018-19,,Paula Tattari,F,"6'3""",Junior,"Kerava, Finland",,University of Mobile,https://scsuowls.com/sports/womens-basketball/roster/paula-tattari/6174
Southern Ill.,659,2018-19,3,Kezia Martin,F,"5'10""",Fifth Year,"Jefferson City, Mo.",Jefferson City H.S.,Pittsburg State,https://siusalukis.com/sports/womens-basketball/roster/kezia-martin/3811
Southern Ill.,659,2018-19,5,Caitlin Link,G,"5'10""",Freshman,"Madison, Wis.",Edgewood H.S.,,https://siusalukis.com/sports/womens-basketball/roster/caitlin-link/5586
Southern Ill.,659,2018-19,10,Brittney Patrick,G,"5'6""",Junior,"Bolingbrook, Ill.",Bolingbrook,,https://siusalukis.com/sports/womens-basketball/roster/brittney-patrick/4068
Southern Ill.,659,2018-19,12,Makenzie Silvey,G,"5'11""",Sophomore,"Glen Carbon, Ill.",Edwardsville,,https://siusalukis.com/sports/womens-basketball/roster/makenzie-silvey/5591
Southern Ill.,659,2018-19,15,Caitlyn Claussen,G/F,,Redshirt Sophomore,"Manhattan, Kan.",Wamego,,https://siusalukis.com/sports/womens-basketball/roster/caitlyn-claussen/4062
Southern Ill.,659,2018-19,20,Gabby Walker,F,,Junior,"St. Charles, Mo.",St. Charles,Lindenwood-St. Charles,https://siusalukis.com/sports/womens-basketball/roster/gabby-walker/5592
Southern Ill.,659,2018-19,21,Payton McCallister,G,"5'10""",Freshman,"Columbia, Mo.",Rock Bridge,,https://siusalukis.com/sports/womens-basketball/roster/payton-mccallister/5588
Southern Ill.,659,2018-19,23,Kristen Nelson,G,"5'9""",Junior,"Farmington Hills, Mich.",Harrison,,https://siusalukis.com/sports/womens-basketball/roster/kristen-nelson/4067
Southern Ill.,659,2018-19,25,Abby Brockmeyer,F,"6'1""",Sophomore,"Raymond, Ill.",Lincolnwood,,https://siusalukis.com/sports/womens-basketball/roster/abby-brockmeyer/5582
Southern Ill.,659,2018-19,31,Lauren Hartman,F/C,"6'3""",Junior,"Tremont, Ill.",Tremont,,https://siusalukis.com/sports/womens-basketball/roster/lauren-hartman/4063
Southern Ill.,659,2018-19,33,Rachel Pudlowski,F,"5'11""",Sophomore,"O'Fallon, Mo.",Fort Zumwalt,,https://siusalukis.com/sports/womens-basketball/roster/rachel-pudlowski/4694
Southern Ill.,659,2018-19,34,Nicole Martin,F,"6'1""",Junior,"Jefferson City, Mo.",Jefferson City,,https://siusalukis.com/sports/womens-basketball/roster/nicole-martin/4065
Southern Ill.,659,2018-19,35,Celina VanHyfte,F/C,,Redshirt Senior,"Annawan, Ill.",Annawan,,https://siusalukis.com/sports/womens-basketball/roster/celina-vanhyfte/3529
SIUE,660,2018-19,1,Christen King,G,"5'9""",Sophomore,"Medina, Tenn.",,,https://siuecougars.com/sports/womens-basketball/roster/christen-king/6022
SIUE,660,2018-19,2,Nakiah Bell,G,"5'5""",Rs.,"St. Louis, Mo.",,,https://siuecougars.com/sports/womens-basketball/roster/nakiah-bell/6014
SIUE,660,2018-19,5,Jay'Nee Alston,G,"5'8""",Senior,"Fort Smith, Ark.",,,https://siuecougars.com/sports/womens-basketball/roster/jay-nee-alston/11089
SIUE,660,2018-19,11,Mikia Keith,G,"5'4""",Freshman,"Indianapolis, Ind.",,,https://siuecougars.com/sports/womens-basketball/roster/mikia-keith/6021
SIUE,660,2018-19,12,Kai Koehler,G,"6'0""",Freshman,"Dunlap, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/kai-koehler/6023
SIUE,660,2018-19,14,Micah Jones,F,"6'1""",Rs.,"Cowden, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/micah-jones/6020
SIUE,660,2018-19,15,Cloe Churchill,G,"5'9""",Junior,"Canton, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/cloe-churchill/6016
SIUE,660,2018-19,20,Kaitlin Lee,F,"6'1""",Freshman,"Flossmoor, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/kaitlin-lee/6024
SIUE,660,2018-19,21,Alek Akuen,C,"6'3""",Junior,"Paradise, Australia",,,https://siuecougars.com/sports/womens-basketball/roster/alek-akuen/6011
SIUE,660,2018-19,22,Madison Hackstadt,F,"6'0""",Freshman,"Okawville, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/madison-hackstadt/6018
SIUE,660,2018-19,23,Allie Troeckler,G/F,"5'10""",Sophomore,"Bethalto, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/allie-troeckler/6025
SIUE,660,2018-19,24,Lyric Boone,F,"5'11""",Sophomore,"Rochester, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/lyric-boone/6015
SIUE,660,2018-19,25,Zaria Whitlock,G/F,"6'0""",Sophomore,"St. Paul, Minn.",,,https://siuecougars.com/sports/womens-basketball/roster/zaria-whitlock/6026
SIUE,660,2018-19,34,Sydney Bauman,C,"6'3""",Senior,"Glen Ellyn, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/sydney-bauman/6013
SIUE,660,2018-19,35,Mikala Hall,G,"5'5""",Freshman,"Danville, Ill.",,,https://siuecougars.com/sports/womens-basketball/roster/mikala-hall/6019
SIUE,660,2018-19,44,Riana Everidge,G/F,"6'1""",Redshirt Junior,"Kansas City, Mo.",,,https://siuecougars.com/sports/womens-basketball/roster/riana-everidge/6017
SIUE,660,2018-19,50,Kelsie Williams,F,"5'10""",Freshman,"Florissant, Mo.",,,https://siuecougars.com/sports/womens-basketball/roster/kelsie-williams/6027
Southern Me.,662,2018-19,10,Alexa Srolovitz,G,"5'6""",Senior,"Montreal, QC",New Hampton,,https://southernmainehuskies.com/sports/womens-basketball/roster/alexa-srolovitz/6395
Southern Me.,662,2018-19,11,Kristina Blais,G,"5'4""",Junior,"Lewiston, ME",Lewiston,,https://southernmainehuskies.com/sports/womens-basketball/roster/kristina-blais/6379
Southern Me.,662,2018-19,12,Maddie Pullen,G,"5'9""",Freshman,"Levant, ME",Hermon,,https://southernmainehuskies.com/sports/womens-basketball/roster/maddie-pullen/6393
Southern Me.,662,2018-19,14,Jackie Luckhardt,G,"5'5""",Junior,"Londonderry, NH",Londonderry,,https://southernmainehuskies.com/sports/womens-basketball/roster/jackie-luckhardt/6390
Southern Me.,662,2018-19,15,Kristen Curley,G,"5'10""",Sophomore,"Gorham, ME",Gorham,,https://southernmainehuskies.com/sports/womens-basketball/roster/kristen-curley/6380
Southern Me.,662,2018-19,20,Kimberly Howrigan,G/F,"5'11""",Senior,"Fairfield, VT",Bellows Free Academy,,https://southernmainehuskies.com/sports/womens-basketball/roster/kimberly-howrigan/6387
Southern Me.,662,2018-19,23,Katie Howe,G,"5'8""",Junior,"New Boston, NH",Goffstown,,https://southernmainehuskies.com/sports/womens-basketball/roster/katie-howe/6386
Southern Me.,662,2018-19,25,Morgan Eliasen,G/F,"5'10""",Sophomore,"Lewiston, ME",Lewiston,,https://southernmainehuskies.com/sports/womens-basketball/roster/morgan-eliasen/6383
Southern Me.,662,2018-19,30,Audrey Pohl,C,"6'1""",Freshman,"Holland, MI",West Ottawa,,https://southernmainehuskies.com/sports/womens-basketball/roster/audrey-pohl/6392
Southern Me.,662,2018-19,31,Chantel Eells,F,"5'11""",Junior,"Turner, ME",Leavitt,,https://southernmainehuskies.com/sports/womens-basketball/roster/chantel-eells/6382
Southern Me.,662,2018-19,32,Katie Bagley,G,"5'8""",Freshman,"Hancock, Maine",Ellsworth,,https://southernmainehuskies.com/sports/womens-basketball/roster/katie-bagley/6378
Southern Me.,662,2018-19,33,Seve Deery-DeRaps,G,"5'7""",Senior,"Rangeley, ME",Rangeley Lakes Regional,,https://southernmainehuskies.com/sports/womens-basketball/roster/seve-deery-deraps/6381
Southern Me.,662,2018-19,35,Michelle Rowe,G,"5'7""",Freshman,"Gorham, ME",Gorham,,https://southernmainehuskies.com/sports/womens-basketball/roster/michelle-rowe/6394
Southern Me.,662,2018-19,41,Lauren Miller,G,"5'6""",Freshman,"St. George, ME",Camden Hills Regional,,https://southernmainehuskies.com/sports/womens-basketball/roster/lauren-miller/6391
Southern Me.,662,2018-19,42,Victoria Harris,C,"5'10""",Freshman,"Altus, OK",Lewiston,,https://southernmainehuskies.com/sports/womens-basketball/roster/victoria-harris/6384
Southern Utah,667,2018-19,2,Rebecca Cardenas,G,"5'5""",Junior,"El Paso, Texas",Burges High School,,https://suutbirds.com/sports/womens-basketball/roster/rebecca-cardenas/5452
Southern Utah,667,2018-19,4,Ashley Larsen,G/F,"6'0""",Redshirt Junior,"American Fork, Utah",American Fork High School,Utah Valley University,https://suutbirds.com/sports/womens-basketball/roster/ashley-larsen/5458
Southern Utah,667,2018-19,10,Claudia Armato,G,"5'5""",Freshman,"Melbourne, Australia",Penleigh and Essendon Grammar,,https://suutbirds.com/sports/womens-basketball/roster/claudia-armato/5596
Southern Utah,667,2018-19,11,Megan Kamps,F,"6'0""",Redshirt Sophomore,"Manhattan, Mont.",Manhattan Christian High School,,https://suutbirds.com/sports/womens-basketball/roster/megan-kamps/5457
Southern Utah,667,2018-19,12,Chloe Bradford,G/F,"5'10""",Junior,"Heyburn, Idaho",Minico High School,Treasure Valley Community College,https://suutbirds.com/sports/womens-basketball/roster/chloe-bradford/5451
Southern Utah,667,2018-19,14,Breanu Reid,G,"5'7""",Senior,"Oklahoma City, Okla.",Piedmont High School,,https://suutbirds.com/sports/womens-basketball/roster/breanu-reid/5459
Southern Utah,667,2018-19,15,Geassy Germano,G/F,"6'0""",Freshman,"Americana, São Paulo, Brazil",Friendship Christian School,,https://suutbirds.com/sports/womens-basketball/roster/geassy-germano/5598
Southern Utah,667,2018-19,21,Kiana Thomas,G,"5'10""",Junior,"Tuscaloosa, Ala.",Northridge High School,University of Northern Colorado,https://suutbirds.com/sports/womens-basketball/roster/kiana-thomas/5455
Southern Utah,667,2018-19,23,Harley Hansen,G/F,"5'9""",Junior,"West Weber, Utah",Fremont High School,Snow College,https://suutbirds.com/sports/womens-basketball/roster/harley-hansen/5595
Southern Utah,667,2018-19,24,Jessica Chatman,F,"6'0""",Redshirt Sophomore,"Ridgefield, Wash.",Union High School,Brigham Young University,https://suutbirds.com/sports/womens-basketball/roster/jessica-chatman/5453
Southern Utah,667,2018-19,25,Peyton Shepherd,G,"5'10""",Redshirt Freshman,"Salina, Utah",North Sevier High School,,https://suutbirds.com/sports/womens-basketball/roster/peyton-shepherd/5463
Southern Utah,667,2018-19,30,Carlie Jones,C,"6'3""",Sophomore,"Forney, Texas",Dallas Christian High School,,https://suutbirds.com/sports/womens-basketball/roster/carlie-jones/5456
Southern Utah,667,2018-19,34,Hannah Robins,C,"6'3""",Freshman,"Nephi, Utah",Juab High School,,https://suutbirds.com/sports/womens-basketball/roster/hannah-robins/5594
Missouri St.,669,2018-19,1,Danielle Gitzen,G,"5'10""",Senior,"Victoria, Minn.",Chanhassen High,,https://missouristatebears.com/sports/womens-basketball/roster/danielle-gitzen/4920
Missouri St.,669,2018-19,2,Elle Ruffridge,G,"5'3""",Sophomore,"Pocahontas, Iowa",Pocahontas Area High,,https://missouristatebears.com/sports/womens-basketball/roster/elle-ruffridge/4922
Missouri St.,669,2018-19,4,Abby Hipp,F,"6'2""",Sophomore,"Kansas City, Mo.",St. Pius X High,,https://missouristatebears.com/sports/womens-basketball/roster/abby-hipp/4921
Missouri St.,669,2018-19,11,Brice Calip,G,"5'8""",Sophomore,"Sapulpa, Okla.",Sapulpa High,,https://missouristatebears.com/sports/womens-basketball/roster/brice-calip/4916
Missouri St.,669,2018-19,12,Sydney Schultz,F,"6'2""",Sophomore,"Aurora, Ill.",Oswego East High,,https://missouristatebears.com/sports/womens-basketball/roster/sydney-schultz/4923
Missouri St.,669,2018-19,21,Sydney Wilson,G,"5'11""",Freshman,"Overland Park, Kan.",Olathe East High,,https://missouristatebears.com/sports/womens-basketball/roster/sydney-wilson/4925
Missouri St.,669,2018-19,22,Alexa Willard,G,"6'2""",Junior,"Lebanon, Mo.",Stoutland High,,https://missouristatebears.com/sports/womens-basketball/roster/alexa-willard/4924
Missouri St.,669,2018-19,23,Mya Bhinhar,G,"5'9""",Freshman,"Owasso, Okla.",Owasso High,,https://missouristatebears.com/sports/womens-basketball/roster/mya-bhinhar/4926
Missouri St.,669,2018-19,24,Bri Ellis,G,"5'7""",Sophomore,"Columbia, Mo.",Rock Bridge High,,https://missouristatebears.com/sports/womens-basketball/roster/bri-ellis/4918
Missouri St.,669,2018-19,25,Dariauna Lewis,F,"6'0""",Freshman,"Omaha, Neb.",North High,,https://missouristatebears.com/sports/womens-basketball/roster/dariauna-lewis/4927
Missouri St.,669,2018-19,30,Shameka Ealy,F,"6'1""",Junior,"Russellville, Ark.",Russellville High,,https://missouristatebears.com/sports/womens-basketball/roster/shameka-ealy/4917
Missouri St.,669,2018-19,32,Jasmine Franklin,F,"6'1""",Freshman,"Fayetteville, Ark.",Fayetteville High,,https://missouristatebears.com/sports/womens-basketball/roster/jasmine-franklin/4928
Missouri St.,669,2018-19,34,Sydney Manning,G,"5'9""",Freshman,"Edmond, Okla.",Cashion High,,https://missouristatebears.com/sports/womens-basketball/roster/sydney-manning/4929
Missouri St.,669,2018-19,50,Emily Gartner,C,"6'4""",Sophomore,"Hiawatha, Kan.",Hiawatha High,,https://missouristatebears.com/sports/womens-basketball/roster/emily-gartner/4919
Springfield,673,2018-19,10,Amanda Carr,F,"6'1""",Fy.,"West Haven, Conn",West Haven,,https://springfieldcollegepride.com/sports/womens-basketball/roster/amanda-carr/6299
Springfield,673,2018-19,12,Megan Graves,G,"5'5""",Fy.,"Deerfield, Mass.",Deerfield Academy,,https://springfieldcollegepride.com/sports/womens-basketball/roster/megan-graves/6303
Springfield,673,2018-19,15,Chelsea McAllister,G,"5'7""",Senior,"Springfield, Vt.",Springfield,,https://springfieldcollegepride.com/sports/womens-basketball/roster/chelsea-mcallister/6307
Springfield,673,2018-19,22,Lauren Rudolph,G,"5'7""",Junior,"Franklin, Mass.",Franklin,,https://springfieldcollegepride.com/sports/womens-basketball/roster/lauren-rudolph/6310
Springfield,673,2018-19,23,Allie Brennan,G,"5'7""",Sophomore,"North Haven, Conn.",Sacred Heart Academy,,https://springfieldcollegepride.com/sports/womens-basketball/roster/allie-brennan/6298
Springfield,673,2018-19,24,Emily Jacques,G,"6'1""",Junior,"Auburn, Maine",Edward Little,,https://springfieldcollegepride.com/sports/womens-basketball/roster/emily-jacques/6305
Springfield,673,2018-19,25,Grace Dzindolet,G,"5'6""",Fy.,"Holliston, Mass.",Holliston,,https://springfieldcollegepride.com/sports/womens-basketball/roster/grace-dzindolet/6300
Springfield,673,2018-19,30,Bridget Reddington,F,"5'11""",Fy.,"Portland, Conn.",Portland,,https://springfieldcollegepride.com/sports/womens-basketball/roster/bridget-reddington/6308
Springfield,673,2018-19,31,Stephanie Lyons,G,"5'6""",Fy.,"Braintree, Mass.",Thayer Academy,,https://springfieldcollegepride.com/sports/womens-basketball/roster/stephanie-lyons/6306
Springfield,673,2018-19,32,Gracie Restituyo,F,"5'10""",Senior,"Jersey City, N.J.",Barrington,,https://springfieldcollegepride.com/sports/womens-basketball/roster/gracie-restituyo/6309
Springfield,673,2018-19,33,Alex Goslin,G,"5'0""",Junior,"South Windsor, Conn.",South Windsor,,https://springfieldcollegepride.com/sports/womens-basketball/roster/alex-goslin/6302
Springfield,673,2018-19,40,Madeline Fay,F,"5'10""",Sophomore,"Braintree, Mass.",Braintree,,https://springfieldcollegepride.com/sports/womens-basketball/roster/madeline-fay/6301
Springfield,673,2018-19,44,Taylor Hall,F,"5'10""",Junior,"Tolland, Conn.",Tolland,,https://springfieldcollegepride.com/sports/womens-basketball/roster/taylor-hall/6304
Texas Lutheran,1400,2018-19,01,Tara Molina,G,,Sophomore,"San Antonio, Texas",Johnson,,https://tlubulldogs.com/sports/womens-basketball/roster/tara-molina/5180
Texas Lutheran,1400,2018-19,02,Jordan Estrada,G,,Junior,"Marion, Texas",Marion,,https://tlubulldogs.com/sports/womens-basketball/roster/jordan-estrada/5173
Texas Lutheran,1400,2018-19,03,Olivia Balderas,G,,Sophomore,"San Antonio, Texas",Incarnate Word,,https://tlubulldogs.com/sports/womens-basketball/roster/olivia-balderas/5167
Texas Lutheran,1400,2018-19,4,Bryanna Delgado,G,"5'5""",Senior,"Port Lavaca, Texas",Calhoun,,https://tlubulldogs.com/sports/womens-basketball/roster/bryanna-delgado/5168
Texas Lutheran,1400,2018-19,10,Blanca De Leon,G,,Freshman,,,,https://tlubulldogs.com/sports/womens-basketball/roster/blanca-de-leon/5171
Texas Lutheran,1400,2018-19,11,Cami Davis,G,"5'4""",Senior,"Marion, Texas",Marion,,https://tlubulldogs.com/sports/womens-basketball/roster/cami-davis/5169
Texas Lutheran,1400,2018-19,12,Jenesis Navarro,G,"5'0""",Freshman,"San Antonio, Texas",Lee,,https://tlubulldogs.com/sports/womens-basketball/roster/jenesis-navarro/5177
Texas Lutheran,1400,2018-19,13,Morgan Rodriguez,F,"5'9""",Freshman,"New Braunfels, Texas",Canyon,,https://tlubulldogs.com/sports/womens-basketball/roster/morgan-rodriguez/5181
Texas Lutheran,1400,2018-19,14,Jayla Santa Maria,G,"5'8""",Freshman,"Edinburg, Texas",Edinburg,,https://tlubulldogs.com/sports/womens-basketball/roster/jayla-santa-maria/5176
Texas Lutheran,1400,2018-19,14,Jayla Santa maria,G,,Freshman,,,,https://tlubulldogs.com/sports/womens-basketball/roster/jayla-santa-maria/5183
Texas Lutheran,1400,2018-19,15,Taylor Skurka,F,,Freshman,"New Braunfels, Texas",Steele,,https://tlubulldogs.com/sports/womens-basketball/roster/taylor-skurka/5184
Texas Lutheran,1400,2018-19,21,Madyson Garcia,G,,Sophomore,"San Antonio, Texas",Clemens,,https://tlubulldogs.com/sports/womens-basketball/roster/madyson-garcia/5174
Texas Lutheran,1400,2018-19,22,Abby Hroch,F,"6'1""",Sophomore,Port Lavaca,Calhoun,,https://tlubulldogs.com/sports/womens-basketball/roster/abby-hroch/5164
Texas Lutheran,1400,2018-19,23,Dominique Campos,G,,Junior,"Laredo, Texas",Alexander,,https://tlubulldogs.com/sports/womens-basketball/roster/dominique-campos/5170
Texas Lutheran,1400,2018-19,24,Kasey Hairell,F,,Sophomore,"Hallettsville, Texas",Hallettsville,,https://tlubulldogs.com/sports/womens-basketball/roster/kasey-hairell/5175
Texas Lutheran,1400,2018-19,25,Presley Stephens,F,"6'1""",Senior,"Crandall, Texas",Crandall,,https://tlubulldogs.com/sports/womens-basketball/roster/presley-stephens/5182
Texas Lutheran,1400,2018-19,32,Emily Johnson,C,"6'4""",Sophomore,"Spring Branch, Texas",Living Rock Academy,,https://tlubulldogs.com/sports/womens-basketball/roster/emily-johnson/5172
Texas Lutheran,1400,2018-19,33,Anna Koenig,,"5'10""",Junior,"Fredericksburg, Texas",Fredericksburg,,https://tlubulldogs.com/sports/womens-basketball/roster/anna-koenig/5166
Texas Lutheran,1400,2018-19,34,Katie Pesek,,"5'8""",Junior,"Odem, Texas",Odem,,https://tlubulldogs.com/sports/womens-basketball/roster/katie-pesek/5178
Texas Lutheran,1400,2018-19,35,Alexis Torres,F,"5'9""",Sophomore,"San Antonio, Texas",MacArthur,,https://tlubulldogs.com/sports/womens-basketball/roster/alexis-torres/5165
Texas Lutheran,1400,2018-19,45,Madison Ray,F,"5'8""",Rs.,"Port Aransas, Texas",Port Aransas,,https://tlubulldogs.com/sports/womens-basketball/roster/madison-ray/5179
Stonehill,682,2018-19,2,Rileigh Avila,G,"5'4""",Junior,"Dartmouth, Mass.",New Bedford Regional Vocational Technical,,https://stonehillskyhawks.com/sports/womens-basketball/roster/rileigh-avila/4885
Stonehill,682,2018-19,3,Megan Hill,F,"6'3""",Freshman,"Mansfield, Mass.",Mansfield,,https://stonehillskyhawks.com/sports/womens-basketball/roster/megan-hill/4890
